merchant_id,state,business_segment,city_tier,acquisition_channel,onboard_date,qr_ready,first_txn,active_7d,retained_30d,high_frequency,device_deployed,qr_ready_date,first_txn_date,active_7d_date,retained_30d_date,device_deployed_date
M004618,Bihar,Other,Tier 2,Online,2026-02-04,1,1,1,1,1,0,2026-02-06,2026-02-11,2026-02-10,2026-03-06,
M004619,Bihar,Kirana/Grocery,Tier 1,Partner,2026-02-17,1,1,1,0,0,0,2026-02-19,2026-02-22,2026-02-27,,
M004620,Madhya Pradesh,Pharmacy,Tier 3+,Field sales,2026-05-24,1,1,1,1,1,0,2026-05-25,2026-05-27,2026-05-30,2026-06-17,
M004621,Telangana,Services,Tier 2,Field sales,2026-02-11,1,0,0,0,0,0,2026-02-13,,,,
M004622,Bihar,Services,Tier 3+,Partner,2026-06-29,1,1,1,1,1,1,2026-07-01,2026-06-29,2026-07-05,2026-07-25,2026-08-10
M004623,Maharashtra,Fashion/Retail,Tier 3+,Field sales,2026-04-28,1,1,1,1,1,0,2026-05-01,2026-04-28,2026-05-05,2026-05-19,
M004624,Maharashtra,Other,Tier 1,Field sales,2025-07-29,1,1,0,0,0,0,2025-07-30,2025-07-29,,,
M004625,Uttar Pradesh,Kirana/Grocery,Tier 1,Organic QR,2025-11-21,1,1,1,1,1,0,2025-11-24,2025-11-21,2025-11-24,2025-12-14,
M004626,Maharashtra,Services,Tier 1,Field sales,2025-11-18,1,1,1,1,1,1,2025-11-19,2025-11-19,2025-11-28,2025-12-11,2025-12-04
M004627,West Bengal,Pharmacy,Tier 3+,Organic QR,2025-07-02,0,0,0,0,0,0,,,,,
M004628,West Bengal,Food & Beverage,Tier 3+,Referral,2025-09-04,1,0,0,0,0,0,2025-09-07,,,,
M004629,Maharashtra,Other,Tier 2,Field sales,2026-04-05,1,0,0,0,0,0,2026-04-07,,,,
M004630,Madhya Pradesh,Food & Beverage,Tier 3+,Partner,2025-11-06,0,0,0,0,0,0,,,,,
M004631,Uttar Pradesh,Kirana/Grocery,Tier 3+,Field sales,2025-08-23,1,0,0,0,0,0,2025-08-24,,,,
M004632,Bihar,Fashion/Retail,Tier 3+,Online,2025-10-13,1,1,1,1,1,0,2025-10-14,2025-10-17,2025-10-18,2025-11-07,
M004633,West Bengal,Other,Tier 2,Organic QR,2025-10-09,1,1,0,0,0,0,2025-10-11,2025-10-16,,,
M004634,Uttar Pradesh,Kirana/Grocery,Tier 1,Referral,2025-09-02,1,0,0,0,0,0,2025-09-02,,,,
M004635,Maharashtra,Pharmacy,Tier 3+,Partner,2025-08-06,1,1,1,0,0,0,2025-08-07,2025-08-12,2025-08-16,,
M004636,Maharashtra,Kirana/Grocery,Tier 3+,Online,2026-04-05,1,1,1,1,0,1,2026-04-07,2026-04-06,2026-04-13,2026-04-27,2026-06-21
M004637,Uttar Pradesh,Kirana/Grocery,Tier 3+,Organic QR,2026-04-27,1,0,0,0,0,0,2026-04-28,,,,
M004638,West Bengal,Kirana/Grocery,Tier 3+,Organic QR,2025-12-29,0,0,0,0,0,0,,,,,
M004639,Uttar Pradesh,Fashion/Retail,Tier 2,Field sales,2026-02-10,1,1,1,1,1,0,2026-02-10,2026-02-16,2026-02-18,2026-03-12,
M004640,Telangana,Kirana/Grocery,Tier 2,Organic QR,2026-06-01,1,0,0,0,0,0,2026-06-03,,,,
M004641,Maharashtra,Kirana/Grocery,Tier 1,Organic QR,2026-05-04,1,0,0,0,0,0,2026-05-07,,,,
M004642,West Bengal,Pharmacy,Tier 2,Partner,2025-07-12,1,1,1,1,0,0,2025-07-13,2025-07-19,2025-07-22,2025-08-16,
M004643,Telangana,Food & Beverage,Tier 1,Field sales,2026-06-13,0,0,0,0,0,0,,,,,
M004644,Bihar,Kirana/Grocery,Tier 1,Organic QR,2025-07-25,1,1,0,0,0,0,2025-07-26,2025-07-29,,,
M004645,Bihar,Kirana/Grocery,Tier 1,Organic QR,2025-07-10,1,0,0,0,0,0,2025-07-12,,,,
M004646,Karnataka,Fashion/Retail,Tier 2,Organic QR,2025-11-25,1,1,1,1,0,0,2025-11-25,2025-11-27,2025-11-29,2025-12-28,
M004647,Maharashtra,Services,Tier 3+,Partner,2026-03-30,1,1,1,1,1,0,2026-04-02,2026-04-01,2026-04-07,2026-05-01,
M004648,Uttar Pradesh,Pharmacy,Tier 1,Field sales,2025-07-30,1,0,0,0,0,0,2025-07-31,,,,
M004649,Telangana,Kirana/Grocery,Tier 2,Organic QR,2025-10-15,1,1,1,0,0,0,2025-10-18,2025-10-18,2025-10-19,,
M004650,Bihar,Food & Beverage,Tier 1,Organic QR,2025-10-04,1,1,1,1,1,0,2025-10-05,2025-10-05,2025-10-14,2025-11-03,
M004651,Madhya Pradesh,Fashion/Retail,Tier 2,Referral,2025-11-23,1,1,0,0,0,0,2025-11-23,2025-11-28,,,
M004652,Karnataka,Kirana/Grocery,Tier 1,Referral,2026-06-25,0,0,0,0,0,0,,,,,
M004653,Uttar Pradesh,Kirana/Grocery,Tier 2,Field sales,2025-10-29,1,1,0,0,0,0,2025-10-31,2025-11-03,,,
M004654,Maharashtra,Food & Beverage,Tier 3+,Field sales,2025-09-15,1,0,0,0,0,0,2025-09-16,,,,
M004655,Karnataka,Food & Beverage,Tier 2,Partner,2025-08-14,0,0,0,0,0,0,,,,,
M004656,Bihar,Kirana/Grocery,Tier 2,Referral,2025-09-11,1,1,1,1,1,0,2025-09-13,2025-09-12,2025-09-16,2025-10-06,
M004657,Madhya Pradesh,Other,Tier 3+,Field sales,2025-08-18,1,1,1,1,0,1,2025-08-20,2025-08-18,2025-08-23,2025-09-22,2025-11-07
M004658,Bihar,Food & Beverage,Tier 1,Organic QR,2026-01-26,0,0,0,0,0,0,,,,,
M004659,Maharashtra,Services,Tier 2,Field sales,2025-12-01,1,1,1,0,0,0,2025-12-03,2025-12-02,2025-12-09,,
M004660,Uttar Pradesh,Kirana/Grocery,Tier 1,Referral,2025-12-29,1,1,1,0,0,0,2026-01-01,2026-01-01,2026-01-04,,
M004661,Uttar Pradesh,Services,Tier 2,Field sales,2026-04-30,1,1,1,0,0,0,2026-05-01,2026-05-02,2026-05-09,,
M004662,West Bengal,Services,Tier 3+,Referral,2026-01-28,0,0,0,0,0,0,,,,,
M004663,Rajasthan,Other,Tier 2,Partner,2025-08-26,1,1,1,1,1,1,2025-08-29,2025-08-30,2025-09-01,2025-09-24,2025-10-21
M004664,West Bengal,Food & Beverage,Tier 2,Referral,2025-11-15,1,1,1,0,0,0,2025-11-18,2025-11-18,2025-11-23,,
M004665,Maharashtra,Fashion/Retail,Tier 1,Online,2025-10-23,1,1,1,1,1,0,2025-10-24,2025-10-26,2025-10-27,2025-11-22,
M004666,Uttar Pradesh,Food & Beverage,Tier 1,Organic QR,2026-04-28,1,1,0,0,0,0,2026-04-28,2026-04-30,,,
M004667,Bihar,Services,Tier 3+,Partner,2025-10-21,1,1,1,1,0,0,2025-10-21,2025-10-26,2025-10-30,2025-11-11,
M004668,Telangana,Other,Tier 1,Partner,2025-08-20,0,0,0,0,0,0,,,,,
M004669,Rajasthan,Services,Tier 3+,Referral,2026-03-26,1,1,1,0,0,0,2026-03-27,2026-03-26,2026-03-29,,
M004670,Uttar Pradesh,Pharmacy,Tier 1,Organic QR,2025-12-04,0,0,0,0,0,0,,,,,
M004671,West Bengal,Fashion/Retail,Tier 1,Field sales,2025-08-04,1,1,1,0,0,0,2025-08-04,2025-08-06,2025-08-08,,
M004672,Maharashtra,Other,Tier 1,Online,2026-03-09,1,1,1,1,1,0,2026-03-12,2026-03-11,2026-03-18,2026-04-08,
M004673,West Bengal,Kirana/Grocery,Tier 3+,Field sales,2025-09-15,1,1,0,0,0,0,2025-09-16,2025-09-21,,,
M004674,Uttar Pradesh,Kirana/Grocery,Tier 1,Online,2026-05-13,1,1,1,0,0,0,2026-05-14,2026-05-19,2026-05-21,,
M004675,Uttar Pradesh,Services,Tier 3+,Field sales,2026-04-30,1,1,1,0,0,0,2026-05-02,2026-05-06,2026-05-04,,
M004676,Uttar Pradesh,Other,Tier 1,Organic QR,2025-11-12,1,1,1,1,1,0,2025-11-15,2025-11-16,2025-11-17,2025-12-05,
M004677,Karnataka,Services,Tier 2,Online,2026-01-19,1,1,0,0,0,0,2026-01-21,2026-01-26,,,
M004678,West Bengal,Food & Beverage,Tier 2,Partner,2026-01-24,1,1,0,0,0,0,2026-01-26,2026-01-31,,,
M004679,West Bengal,Services,Tier 2,Organic QR,2026-02-24,1,1,1,1,0,0,2026-02-26,2026-03-03,2026-03-01,2026-03-16,
M004680,West Bengal,Kirana/Grocery,Tier 1,Field sales,2025-07-26,1,1,1,1,1,1,2025-07-27,2025-07-28,2025-08-03,2025-08-29,2025-08-12
M004681,West Bengal,Kirana/Grocery,Tier 1,Field sales,2025-10-27,0,0,0,0,0,0,,,,,
M004682,Rajasthan,Kirana/Grocery,Tier 3+,Field sales,2025-09-01,1,0,0,0,0,0,2025-09-01,,,,
M004683,Uttar Pradesh,Kirana/Grocery,Tier 2,Organic QR,2026-03-12,1,1,1,0,0,0,2026-03-14,2026-03-14,2026-03-17,,
M004684,Madhya Pradesh,Pharmacy,Tier 1,Organic QR,2025-07-26,1,1,0,0,0,0,2025-07-27,2025-07-28,,,
M004685,Maharashtra,Food & Beverage,Tier 2,Field sales,2026-01-05,1,1,1,1,1,0,2026-01-08,2026-01-10,2026-01-08,2026-02-03,
M004686,Madhya Pradesh,Kirana/Grocery,Tier 1,Organic QR,2026-03-23,1,1,1,1,1,0,2026-03-23,2026-03-26,2026-03-29,2026-04-12,
M004687,Uttar Pradesh,Services,Tier 2,Online,2026-06-12,0,0,0,0,0,0,,,,,
M004688,Rajasthan,Food & Beverage,Tier 2,Referral,2025-10-14,0,0,0,0,0,0,,,,,
M004689,Telangana,Food & Beverage,Tier 1,Organic QR,2025-07-03,1,1,1,1,1,1,2025-07-06,2025-07-08,2025-07-10,2025-07-24,2025-08-21
M004690,Telangana,Food & Beverage,Tier 2,Online,2026-03-22,1,0,0,0,0,0,2026-03-24,,,,
M004691,Maharashtra,Kirana/Grocery,Tier 2,Organic QR,2025-07-01,1,1,0,0,0,0,2025-07-01,2025-07-01,,,
M004692,Uttar Pradesh,Pharmacy,Tier 3+,Field sales,2025-07-25,0,0,0,0,0,0,,,,,
M004693,Uttar Pradesh,Kirana/Grocery,Tier 3+,Organic QR,2026-06-27,1,1,1,1,1,0,2026-06-29,2026-06-28,2026-07-03,2026-07-29,
M004694,Karnataka,Kirana/Grocery,Tier 2,Online,2026-05-11,1,0,0,0,0,0,2026-05-14,,,,
M004695,Karnataka,Kirana/Grocery,Tier 3+,Field sales,2026-03-16,0,0,0,0,0,0,,,,,
M004696,Rajasthan,Food & Beverage,Tier 1,Field sales,2026-05-01,1,1,1,1,1,0,2026-05-03,2026-05-03,2026-05-11,2026-05-29,
M004697,Telangana,Kirana/Grocery,Tier 2,Online,2025-07-28,1,1,1,1,1,0,2025-07-28,2025-08-04,2025-08-05,2025-08-19,
M004698,Madhya Pradesh,Food & Beverage,Tier 1,Partner,2025-08-02,1,0,0,0,0,0,2025-08-04,,,,
M004699,Maharashtra,Kirana/Grocery,Tier 1,Referral,2025-10-18,1,1,1,1,1,1,2025-10-18,2025-10-20,2025-10-23,2025-11-16,2025-12-08
M004700,Uttar Pradesh,Kirana/Grocery,Tier 2,Partner,2025-07-09,1,1,1,1,1,1,2025-07-09,2025-07-11,2025-07-17,2025-08-12,2025-09-19
M004701,Maharashtra,Fashion/Retail,Tier 1,Partner,2026-05-21,1,1,1,1,0,0,2026-05-22,2026-05-25,2026-05-30,2026-06-20,
M004702,Uttar Pradesh,Food & Beverage,Tier 2,Field sales,2025-07-21,1,1,1,1,0,0,2025-07-21,2025-07-28,2025-07-31,2025-08-23,
M004703,Uttar Pradesh,Kirana/Grocery,Tier 2,Referral,2026-01-15,1,1,0,0,0,0,2026-01-17,2026-01-16,,,
M004704,Rajasthan,Services,Tier 1,Field sales,2026-05-08,1,0,0,0,0,0,2026-05-08,,,,
M004705,Uttar Pradesh,Kirana/Grocery,Tier 2,Field sales,2026-03-26,1,0,0,0,0,0,2026-03-27,,,,
M004706,Uttar Pradesh,Fashion/Retail,Tier 2,Online,2025-09-24,1,1,1,0,0,0,2025-09-26,2025-09-26,2025-09-27,,
M004707,Karnataka,Kirana/Grocery,Tier 3+,Field sales,2025-12-19,1,1,1,1,1,0,2025-12-22,2025-12-26,2025-12-24,2026-01-21,
M004708,Uttar Pradesh,Food & Beverage,Tier 3+,Field sales,2026-01-17,1,1,1,1,1,1,2026-01-17,2026-01-24,2026-01-25,2026-02-21,2026-04-03
M004709,Telangana,Other,Tier 2,Field sales,2026-04-07,1,0,0,0,0,0,2026-04-08,,,,
M004710,Rajasthan,Kirana/Grocery,Tier 3+,Referral,2025-12-03,1,0,0,0,0,0,2025-12-04,,,,
M004711,Uttar Pradesh,Kirana/Grocery,Tier 2,Online,2025-10-13,1,0,0,0,0,0,2025-10-13,,,,
M004712,Bihar,Services,Tier 1,Field sales,2026-04-17,1,1,1,0,0,0,2026-04-17,2026-04-24,2026-04-20,,
M004713,Uttar Pradesh,Other,Tier 2,Organic QR,2026-05-20,1,1,1,1,1,0,2026-05-21,2026-05-22,2026-05-26,2026-06-16,
M004714,Karnataka,Food & Beverage,Tier 1,Partner,2025-12-26,1,1,0,0,0,0,2025-12-27,2025-12-30,,,
M004715,Karnataka,Services,Tier 1,Partner,2025-07-11,1,1,1,0,0,0,2025-07-13,2025-07-17,2025-07-18,,
M004716,Maharashtra,Kirana/Grocery,Tier 1,Field sales,2025-12-30,1,1,0,0,0,0,2026-01-02,2026-01-02,,,
M004717,Uttar Pradesh,Services,Tier 3+,Field sales,2026-05-21,1,1,1,1,0,0,2026-05-22,2026-05-28,2026-05-24,2026-06-25,
M004718,Madhya Pradesh,Kirana/Grocery,Tier 3+,Organic QR,2026-06-27,1,1,1,0,0,0,2026-06-27,2026-07-02,2026-06-30,,
M004719,Bihar,Services,Tier 3+,Field sales,2025-11-24,1,1,1,1,1,1,2025-11-27,2025-11-25,2025-12-02,2025-12-21,2026-02-18
M004720,Uttar Pradesh,Kirana/Grocery,Tier 1,Referral,2025-08-24,1,1,0,0,0,0,2025-08-25,2025-08-25,,,
M004721,Karnataka,Services,Tier 2,Field sales,2026-01-25,1,1,1,1,0,0,2026-01-25,2026-01-29,2026-01-31,2026-02-19,
M004722,Madhya Pradesh,Kirana/Grocery,Tier 3+,Referral,2026-04-30,1,1,1,0,0,0,2026-05-03,2026-05-04,2026-05-04,,
M004723,Maharashtra,Pharmacy,Tier 1,Partner,2026-06-10,0,0,0,0,0,0,,,,,
M004724,Uttar Pradesh,Pharmacy,Tier 2,Partner,2025-07-19,1,1,1,1,0,1,2025-07-21,2025-07-26,2025-07-22,2025-08-16,2025-09-04
M004725,Madhya Pradesh,Fashion/Retail,Tier 1,Referral,2025-10-15,1,1,1,0,0,0,2025-10-18,2025-10-17,2025-10-21,,
M004726,Uttar Pradesh,Other,Tier 2,Field sales,2025-12-22,1,1,1,0,0,0,2025-12-25,2025-12-27,2026-01-01,,
M004727,Maharashtra,Food & Beverage,Tier 2,Field sales,2025-08-05,1,1,1,1,0,0,2025-08-07,2025-08-12,2025-08-09,2025-09-07,
M004728,Karnataka,Pharmacy,Tier 1,Organic QR,2026-05-20,1,0,0,0,0,0,2026-05-23,,,,
M004729,Rajasthan,Kirana/Grocery,Tier 1,Referral,2025-08-10,1,1,1,0,0,0,2025-08-10,2025-08-15,2025-08-16,,
M004730,Maharashtra,Other,Tier 3+,Referral,2026-02-28,1,1,1,0,0,0,2026-03-02,2026-03-03,2026-03-03,,
M004731,Rajasthan,Services,Tier 2,Organic QR,2026-06-01,1,0,0,0,0,0,2026-06-01,,,,
M004732,Uttar Pradesh,Food & Beverage,Tier 1,Referral,2026-03-08,0,0,0,0,0,0,,,,,
M004733,Telangana,Food & Beverage,Tier 1,Field sales,2026-04-05,1,1,1,0,0,0,2026-04-05,2026-04-12,2026-04-11,,
M004734,Karnataka,Pharmacy,Tier 3+,Field sales,2025-10-05,1,1,1,0,0,0,2025-10-08,2025-10-09,2025-10-08,,
M004735,Madhya Pradesh,Fashion/Retail,Tier 2,Field sales,2026-04-29,1,1,0,0,0,0,2026-04-29,2026-05-02,,,
M004736,Uttar Pradesh,Fashion/Retail,Tier 2,Online,2025-11-30,1,0,0,0,0,0,2025-11-30,,,,
M004737,Bihar,Services,Tier 2,Organic QR,2025-07-23,1,0,0,0,0,0,2025-07-24,,,,
M004738,Uttar Pradesh,Food & Beverage,Tier 3+,Organic QR,2025-11-11,1,1,1,1,0,1,2025-11-12,2025-11-17,2025-11-15,2025-12-06,2026-01-20
M004739,Maharashtra,Other,Tier 2,Partner,2025-11-05,0,0,0,0,0,0,,,,,
M004740,Uttar Pradesh,Services,Tier 1,Field sales,2026-01-07,1,1,1,1,0,0,2026-01-10,2026-01-08,2026-01-15,2026-02-03,
M004741,Uttar Pradesh,Services,Tier 2,Field sales,2025-10-05,1,1,0,0,0,0,2025-10-07,2025-10-11,,,
M004742,Uttar Pradesh,Services,Tier 3+,Field sales,2025-12-16,0,0,0,0,0,0,,,,,
M004743,Madhya Pradesh,Services,Tier 1,Field sales,2025-12-04,1,1,1,0,0,0,2025-12-04,2025-12-05,2025-12-10,,
M004744,West Bengal,Pharmacy,Tier 1,Organic QR,2025-10-28,1,1,1,1,0,0,2025-10-28,2025-10-29,2025-11-01,2025-11-21,
M004745,Madhya Pradesh,Services,Tier 1,Field sales,2026-03-12,1,1,1,0,0,0,2026-03-15,2026-03-12,2026-03-16,,
M004746,Rajasthan,Fashion/Retail,Tier 2,Referral,2025-10-20,0,0,0,0,0,0,,,,,
M004747,Uttar Pradesh,Fashion/Retail,Tier 2,Referral,2026-04-06,1,0,0,0,0,0,2026-04-09,,,,
M004748,Rajasthan,Food & Beverage,Tier 2,Online,2025-09-30,1,0,0,0,0,0,2025-10-03,,,,
M004749,Karnataka,Kirana/Grocery,Tier 1,Field sales,2026-05-12,1,0,0,0,0,0,2026-05-13,,,,
M004750,Madhya Pradesh,Services,Tier 3+,Organic QR,2025-11-11,1,0,0,0,0,0,2025-11-14,,,,
M004751,Madhya Pradesh,Services,Tier 1,Field sales,2025-07-15,0,0,0,0,0,0,,,,,
M004752,Karnataka,Services,Tier 3+,Field sales,2025-08-24,1,1,1,0,0,0,2025-08-25,2025-08-28,2025-08-29,,
M004753,West Bengal,Other,Tier 1,Partner,2026-04-21,1,1,1,1,1,0,2026-04-21,2026-04-22,2026-04-30,2026-05-16,
M004754,Madhya Pradesh,Kirana/Grocery,Tier 3+,Organic QR,2026-05-15,1,0,0,0,0,0,2026-05-18,,,,
M004755,Uttar Pradesh,Kirana/Grocery,Tier 2,Partner,2025-09-16,1,1,1,0,0,0,2025-09-16,2025-09-22,2025-09-20,,
M004756,West Bengal,Fashion/Retail,Tier 2,Referral,2026-02-05,1,1,1,1,1,1,2026-02-05,2026-02-05,2026-02-10,2026-02-26,2026-05-06
M004757,Maharashtra,Other,Tier 1,Field sales,2026-01-26,1,1,1,1,1,1,2026-01-27,2026-01-29,2026-01-30,2026-02-28,2026-03-03
M004758,Maharashtra,Food & Beverage,Tier 1,Online,2025-08-18,1,1,0,0,0,0,2025-08-21,2025-08-21,,,
M004759,Telangana,Kirana/Grocery,Tier 3+,Field sales,2025-12-12,1,1,1,1,0,0,2025-12-14,2025-12-12,2025-12-19,2026-01-14,
M004760,Uttar Pradesh,Food & Beverage,Tier 2,Online,2026-03-11,0,0,0,0,0,0,,,,,
M004761,Telangana,Food & Beverage,Tier 3+,Partner,2026-06-19,1,0,0,0,0,0,2026-06-19,,,,
M004762,West Bengal,Services,Tier 2,Field sales,2026-05-06,1,1,1,1,0,1,2026-05-09,2026-05-13,2026-05-09,2026-06-10,2026-07-12
M004763,Karnataka,Kirana/Grocery,Tier 2,Organic QR,2025-08-05,1,1,0,0,0,0,2025-08-07,2025-08-11,,,
M004764,Karnataka,Food & Beverage,Tier 3+,Field sales,2025-09-25,1,0,0,0,0,0,2025-09-28,,,,
M004765,Rajasthan,Services,Tier 2,Referral,2025-12-07,0,0,0,0,0,0,,,,,
M004766,Maharashtra,Services,Tier 3+,Field sales,2025-08-24,1,1,0,0,0,0,2025-08-26,2025-08-31,,,
M004767,Bihar,Services,Tier 2,Referral,2026-01-25,1,0,0,0,0,0,2026-01-26,,,,
M004768,Telangana,Food & Beverage,Tier 2,Field sales,2025-07-04,1,1,1,0,0,0,2025-07-04,2025-07-11,2025-07-08,,
M004769,West Bengal,Food & Beverage,Tier 3+,Online,2025-08-11,1,1,1,0,0,0,2025-08-14,2025-08-11,2025-08-17,,
M004770,Bihar,Food & Beverage,Tier 1,Field sales,2025-07-18,1,1,1,1,0,0,2025-07-18,2025-07-19,2025-07-26,2025-08-07,
M004771,Maharashtra,Other,Tier 1,Partner,2025-10-16,1,0,0,0,0,0,2025-10-19,,,,
M004772,Maharashtra,Food & Beverage,Tier 1,Referral,2026-04-05,1,1,0,0,0,0,2026-04-08,2026-04-12,,,
M004773,Maharashtra,Services,Tier 2,Field sales,2025-09-03,1,1,0,0,0,0,2025-09-04,2025-09-04,,,
M004774,West Bengal,Services,Tier 2,Field sales,2026-06-26,1,1,0,0,0,0,2026-06-28,2026-07-01,,,
M004775,Bihar,Fashion/Retail,Tier 1,Organic QR,2025-10-07,1,0,0,0,0,0,2025-10-08,,,,
M004776,Uttar Pradesh,Food & Beverage,Tier 1,Partner,2025-07-17,0,0,0,0,0,0,,,,,
M004777,Karnataka,Food & Beverage,Tier 1,Referral,2025-10-31,1,1,1,0,0,0,2025-10-31,2025-11-01,2025-11-09,,
M004778,Madhya Pradesh,Fashion/Retail,Tier 1,Field sales,2026-03-31,1,1,0,0,0,0,2026-04-03,2026-04-05,,,
M004779,Karnataka,Kirana/Grocery,Tier 1,Online,2025-08-08,1,0,0,0,0,0,2025-08-11,,,,
M004780,Bihar,Services,Tier 1,Online,2025-07-27,0,0,0,0,0,0,,,,,
M004781,Bihar,Food & Beverage,Tier 3+,Referral,2026-05-07,0,0,0,0,0,0,,,,,
M004782,Karnataka,Other,Tier 3+,Field sales,2026-02-02,1,1,1,1,0,0,2026-02-05,2026-02-08,2026-02-10,2026-02-23,
M004783,Uttar Pradesh,Pharmacy,Tier 1,Field sales,2025-11-03,1,0,0,0,0,0,2025-11-05,,,,
M004784,Karnataka,Kirana/Grocery,Tier 1,Online,2026-04-02,1,1,0,0,0,0,2026-04-05,2026-04-03,,,
M004785,Telangana,Fashion/Retail,Tier 1,Partner,2026-05-05,0,0,0,0,0,0,,,,,
M004786,West Bengal,Pharmacy,Tier 2,Partner,2025-11-09,1,1,1,1,1,0,2025-11-09,2025-11-16,2025-11-12,2025-12-14,
M004787,Bihar,Services,Tier 2,Online,2026-01-21,1,1,1,0,0,0,2026-01-23,2026-01-23,2026-01-28,,
M004788,Madhya Pradesh,Kirana/Grocery,Tier 3+,Field sales,2025-07-04,1,1,1,1,0,1,2025-07-07,2025-07-07,2025-07-08,2025-08-06,2025-09-28
M004789,Uttar Pradesh,Kirana/Grocery,Tier 3+,Referral,2025-10-20,1,0,0,0,0,0,2025-10-21,,,,
M004790,Karnataka,Services,Tier 2,Partner,2026-02-03,1,1,1,0,0,0,2026-02-04,2026-02-10,2026-02-10,,
M004791,Bihar,Food & Beverage,Tier 1,Referral,2025-09-10,1,1,1,1,0,0,2025-09-13,2025-09-17,2025-09-20,2025-10-04,
M004792,Uttar Pradesh,Fashion/Retail,Tier 2,Referral,2026-06-27,1,1,1,1,1,0,2026-06-28,2026-07-02,2026-06-30,2026-07-24,
M004793,Maharashtra,Kirana/Grocery,Tier 3+,Organic QR,2026-06-20,1,1,1,1,1,0,2026-06-20,2026-06-20,2026-06-30,2026-07-21,
M004794,Uttar Pradesh,Services,Tier 1,Field sales,2025-10-03,1,1,0,0,0,0,2025-10-04,2025-10-05,,,
M004795,Rajasthan,Kirana/Grocery,Tier 3+,Online,2025-11-22,1,1,1,0,0,0,2025-11-25,2025-11-25,2025-12-02,,
M004796,Bihar,Services,Tier 1,Referral,2025-09-08,0,0,0,0,0,0,,,,,
M004797,Karnataka,Kirana/Grocery,Tier 3+,Field sales,2025-12-31,1,0,0,0,0,0,2026-01-01,,,,
M004798,Madhya Pradesh,Food & Beverage,Tier 1,Online,2025-08-15,1,1,1,1,0,0,2025-08-15,2025-08-22,2025-08-25,2025-09-10,
M004799,Telangana,Kirana/Grocery,Tier 2,Field sales,2025-11-20,1,1,0,0,0,0,2025-11-21,2025-11-20,,,
M004800,Karnataka,Services,Tier 1,Field sales,2026-01-19,1,1,1,0,0,0,2026-01-20,2026-01-26,2026-01-22,,
M004801,Karnataka,Food & Beverage,Tier 2,Online,2026-02-09,1,0,0,0,0,0,2026-02-12,,,,
M004802,Madhya Pradesh,Fashion/Retail,Tier 2,Partner,2026-02-03,1,1,1,1,1,0,2026-02-05,2026-02-10,2026-02-11,2026-03-06,
M004803,Telangana,Kirana/Grocery,Tier 2,Online,2025-09-19,0,0,0,0,0,0,,,,,
M004804,Uttar Pradesh,Services,Tier 2,Online,2026-04-16,1,1,0,0,0,0,2026-04-19,2026-04-17,,,
M004805,Karnataka,Services,Tier 1,Organic QR,2026-03-10,1,1,1,1,1,1,2026-03-10,2026-03-11,2026-03-15,2026-04-11,2026-04-16
M004806,Bihar,Kirana/Grocery,Tier 3+,Field sales,2026-04-01,1,1,0,0,0,0,2026-04-04,2026-04-08,,,
M004807,Madhya Pradesh,Kirana/Grocery,Tier 1,Referral,2025-12-18,0,0,0,0,0,0,,,,,
M004808,Telangana,Food & Beverage,Tier 2,Organic QR,2026-05-22,1,1,1,0,0,0,2026-05-23,2026-05-29,2026-05-25,,
M004809,West Bengal,Services,Tier 1,Organic QR,2025-11-20,1,1,1,1,1,0,2025-11-20,2025-11-23,2025-11-23,2025-12-16,
M004810,Maharashtra,Other,Tier 2,Organic QR,2026-04-21,0,0,0,0,0,0,,,,,
M004811,Maharashtra,Kirana/Grocery,Tier 2,Field sales,2025-09-13,1,1,1,0,0,0,2025-09-14,2025-09-19,2025-09-17,,
M004812,Rajasthan,Pharmacy,Tier 3+,Field sales,2025-09-29,1,1,1,1,1,0,2025-10-01,2025-10-06,2025-10-05,2025-10-19,
M004813,Bihar,Pharmacy,Tier 2,Partner,2026-01-09,1,1,1,1,1,0,2026-01-09,2026-01-16,2026-01-13,2026-02-04,
M004814,Karnataka,Services,Tier 1,Referral,2026-01-19,0,0,0,0,0,0,,,,,
M004815,Uttar Pradesh,Services,Tier 3+,Organic QR,2026-03-30,1,0,0,0,0,0,2026-04-02,,,,
M004816,Telangana,Other,Tier 1,Field sales,2025-10-17,1,1,1,1,1,0,2025-10-17,2025-10-19,2025-10-20,2025-11-21,
M004817,Uttar Pradesh,Services,Tier 1,Organic QR,2026-05-15,1,1,1,1,1,0,2026-05-18,2026-05-19,2026-05-20,2026-06-13,
M004818,Rajasthan,Fashion/Retail,Tier 2,Referral,2025-10-29,1,1,1,1,0,1,2025-10-29,2025-10-29,2025-11-04,2025-11-19,2025-11-19
M004819,West Bengal,Kirana/Grocery,Tier 3+,Field sales,2026-01-11,0,0,0,0,0,0,,,,,
M004820,Uttar Pradesh,Fashion/Retail,Tier 3+,Organic QR,2026-06-06,1,1,1,1,0,0,2026-06-09,2026-06-10,2026-06-11,2026-06-27,
M004821,Rajasthan,Other,Tier 3+,Partner,2026-01-13,1,0,0,0,0,0,2026-01-16,,,,
M004822,Uttar Pradesh,Other,Tier 1,Organic QR,2026-03-06,1,1,1,1,0,1,2026-03-06,2026-03-06,2026-03-14,2026-04-10,2026-03-22
